label,info,image path,page url
eurasian bullfinch,"The Eurasian bullfinch, common bullfinch or bullfinch (Pyrrhula pyrrhula) is a small passerine bird in the finch family, Fringillidae.  In Anglophone Europe it is known simply as the bullfinch, as it is the original bird to bear the name bullfinch.",https://upload.wikimedia.org/wikipedia/commons/8/87/Bullfinch-21-07-2008.jpg,https://en.wikipedia.org/wiki/Eurasian_bullfinch
eurasian golden oriole,"The Eurasian golden oriole (Oriolus oriolus) also called the common golden oriole, is the only member of the Old World oriole family of passerine birds breeding in Northern Hemisphere temperate regions. It is a summer migrant in Europe and Palearctic and spends the winter season in central and southern Africa.",https://upload.wikimedia.org/wikipedia/commons/6/6f/Loriot_d%27Europe_by_Michel_Idre.jpg,https://en.wikipedia.org/wiki/Eurasian_golden_oriole
eurasian magpie,"The Eurasian magpie or common magpie (Pica pica) is a resident breeding bird throughout the northern part of the Eurasian continent. It is one of several birds in the crow family (corvids) designated magpies, and belongs to the Holarctic radiation of ""monochrome"" magpies.",https://upload.wikimedia.org/wikipedia/commons/8/8b/Elster_wikipedia2.jpg,https://en.wikipedia.org/wiki/Eurasian_magpie
european goldfinch,"The European goldfinch or simply the goldfinch (Carduelis carduelis) is a small passerine bird in the finch family that is native to Europe, North Africa and western and central Asia. It has been introduced to other areas, including Australia, New Zealand and Uruguay.",https://upload.wikimedia.org/wikipedia/commons/2/24/Carduelis_carduelis_EM1B1001_%2841169717352%29.jpg,https://en.wikipedia.org/wiki/European_goldfinch
european turtle dove,"The European turtle dove (Streptopelia turtur) is a member of the bird family Columbidae, the doves and pigeons. It breeds over a wide area of the south western Palearctic including north Africa but migrates to northern sub-Saharan Africa to winter.",https://upload.wikimedia.org/wikipedia/commons/0/0d/SophieAnderson_TheTurtleDoveSmall.jpg,https://en.wikipedia.org/wiki/European_turtle_dove
evening grosbeak,"The evening grosbeak (Hesperiphona vespertina) is a passerine bird in the finch family Fringillidae found in North America.


== Taxonomy ==
The IOC checklist and the Handbook of the Birds of the World place the evening grosbeak and the closely related hooded grosbeak in the genus Hesperiphona.",https://upload.wikimedia.org/wikipedia/commons/7/7a/Coccothraustes-vespertinus-001.jpg,https://en.wikipedia.org/wiki/Evening_grosbeak
fairy bluebird,"The three fairy-bluebirds are small passerine bird species found in forests and plantations in tropical southern Asia and the Philippines. They are the sole members of the genus Irena and family Irenidae, and are related to the ioras and leafbirds.",https://upload.wikimedia.org/wikipedia/commons/b/b3/Asian_Fairy_Bluebird_%28Irena_puella%29_feeding_on_Peepal_%28Ficus_religiosa%29_at_Jayanti%2C_Duars%2C_WB_W_Picture_437.jpg,https://en.wikipedia.org/wiki/Fairy-bluebird
fairy penguin,The little penguin (Eudyptula minor) is a species of penguin from New Zealand. They are commonly known as little blue penguins or blue penguins owing to their slate-blue plumage and are also known by their Māori name kororā.,https://upload.wikimedia.org/wikipedia/commons/a/a7/Blue_Penguin_Kapiti.jpg,https://en.wikipedia.org/wiki/Little_penguin
fairy tern,"The fairy tern (Sternula nereis) is a small tern which is native to the southwestern Pacific. It is listed as ""Vulnerable"" by the IUCN and the New Zealand subspecies is ""Critically Endangered"".",https://upload.wikimedia.org/wikipedia/commons/b/b6/Sterna_nereis_-_Little_Swanport.jpg,https://en.wikipedia.org/wiki/Fairy_tern
fan tailed widow,"The fan-tailed widowbird (Euplectes axillaris), also known as the red-shouldered widowbird, is a species of bird in the family Ploceidae, which is native to grassy and swampy areas of the tropical and subtropical Afrotropics.


== Range ==
It is found in Angola, Botswana, Burundi, Cameroon, Central African Republic, Chad, Republic of the Congo, DRC, Eswatini, Ethiopia, Kenya, Lesotho, Malawi, Mali, Mozambique, Namibia, Niger, Nigeria, Rwanda, Somalia, South Africa, Sudan, Tanzania, Uganda, Zambia, and Zimbabwe.",https://upload.wikimedia.org/wikipedia/commons/d/de/Euplectes_axillaris%2C_Linunga%2C_Birding_Weto%2C_a.jpg,https://en.wikipedia.org/wiki/Fan-tailed_widowbird
fasciated wren,The fasciated wren (Campylorhynchus fasciatus) is a species of bird in the family Troglodytidae. It is found in Ecuador and Peru.,https://upload.wikimedia.org/wikipedia/commons/3/3f/Fasciated_Wren_-_South_Ecuador_S4E1692_%2817142371156%29.jpg,https://en.wikipedia.org/wiki/Fasciated_wren
fiery minivet,"The fiery minivet (Pericrocotus igneus) is a species of bird in the family Campephagidae. Its range includes Thailand, Malaysia, Indonesia and the Philippines.",https://upload.wikimedia.org/wikipedia/commons/b/b7/FIERY_MINIVET_%28Pericrocotus_igneus%29_-_female.jpg,https://en.wikipedia.org/wiki/Fiery_minivet
fiordland penguin,"The Fiordland penguin (Eudyptes pachyrhynchus), also known as the Fiordland crested penguin (in Māori, tawaki or pokotiwha), is a crested penguin species endemic to New Zealand. It currently breeds along the south-western coasts of New Zealand's South Island as well as on Stewart Island/Rakiura and its outlying islands.",https://upload.wikimedia.org/wikipedia/commons/3/30/Fiordland_Crested_Penguin.jpg,https://en.wikipedia.org/wiki/Fiordland_penguin
fire tailled myzornis,Fambong Lho Wildlife Sanctuary (Devanagari: फाम्बोन्ग ल्हो) is a 51 km2 (20 sq mi) large wildlife sanctuary in Gangtok district of the state of Sikkim in India. It is contiguous with Khangchendzonga National Park and located around 30 km (19 mi) west of Gangtok.,NO IMG,https://en.wikipedia.org/wiki/Fambong_Lho_Wildlife_Sanctuary
flame bowerbird,"The flame bowerbird (Sericulus ardens) is one of the most brilliantly coloured bowerbirds. The male is a medium-sized bird, up to 25 cm long, with flame orange and golden yellow plumage, elongated neck plumes and yellow-tipped black tail.",https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg,https://en.wikipedia.org/wiki/Flame_bowerbird
flame tanager,"The flame-colored tanager  (Piranga bidentata), formerly known as the stripe-backed tanager, is a medium-sized American songbird in the family Cardinalidae, the cardinals or cardinal grosbeaks. It is found from Mexico throughout Central America to northern Panama and occasionally in the United States; four subspecies are recognized.",https://upload.wikimedia.org/wikipedia/commons/8/89/Flame-colored_Tanager._Female._Piranga_bidentata_-_Flickr_-_gailhampshire.jpg,https://en.wikipedia.org/wiki/Flame-colored_tanager
frigate,"Frigatebirds are a family of seabirds called Fregatidae which are found across all tropical and subtropical oceans. The five extant species are classified in a single genus, Fregata.",https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg,https://en.wikipedia.org/wiki/Frigatebird
gambels quail,"Gambel's quail (Callipepla gambelii) is a small ground-dwelling bird in the New World quail family. It inhabits the desert regions of Arizona, California, Colorado, New Mexico, Nevada, Utah, Texas, and Sonora; also New Mexico-border Chihuahua and the Colorado River region of Baja California.",https://upload.wikimedia.org/wikipedia/commons/6/60/Callipepla_gambelii_-Indianapolis_Zoo-8a.jpg,https://en.wikipedia.org/wiki/Gambel%27s_quail
gang gang cockatoo,"The gang-gang cockatoo (Callocephalon fimbriatum) is a parrot found in the cooler and wetter forests and woodlands of Australia, particularly alpine bushland. It is the only species placed in the genus Callocephalon.",https://upload.wikimedia.org/wikipedia/commons/3/3d/Callocephalon_fimbriatum_%28male%29_-Blue_Mountains-8.jpg,https://en.wikipedia.org/wiki/Gang-gang_cockatoo
gila woodpecker,"The Gila woodpecker (Melanerpes uropygialis) is a medium-sized woodpecker of the desert regions of the southwestern United States and western Mexico. In the U.S., they range through southeastern California, southern Nevada, Arizona, and New Mexico.",https://upload.wikimedia.org/wikipedia/commons/a/ab/Gila_woodpecker_on_Saguaro.jpg,https://en.wikipedia.org/wiki/Gila_woodpecker
gilded flicker,"The gilded flicker (Colaptes chrysoides) is a large-sized woodpecker (mean length of 29 cm (11 in)) of the Sonoran, Yuma, and eastern Colorado Desert regions of the southwestern United States and northwestern Mexico, including all of Baja California, except the extreme northwestern region.  Golden-yellow underwings distinguish the gilded flicker from the northern flicker found within the same region, which has red underwings.",https://upload.wikimedia.org/wikipedia/commons/a/aa/Gilded_Flicker_%28Colaptes_chrysoides%29_by_nest_hole_in_saguaro_cactus.jpg,https://en.wikipedia.org/wiki/Gilded_flicker
glossy ibis,"The glossy ibis (Plegadis falcinellus) is a water bird in the order Pelecaniformes and the ibis and spoonbill family Threskiornithidae. The scientific name derives from Ancient Greek plegados and Latin, falcis, both meaning ""sickle"" and referring to the distinctive shape of the bill.",https://upload.wikimedia.org/wikipedia/commons/0/09/Brooklyn_Museum_-_Glossy_Ibis_-_John_J._Audubon.jpg,https://en.wikipedia.org/wiki/Glossy_ibis
go away bird,"The grey go-away-bird (Corythaixoides concolor), also known as grey lourie, grey loerie, or kwêvoël, is a bold and common bird of the southern Afrotropics. They are present in arid to moist, open woodlands and thorn savanna, especially near surface water.",https://upload.wikimedia.org/wikipedia/commons/b/b3/Grauer_L%C3%A4rmvogel-01%2C_crop.jpg,https://en.wikipedia.org/wiki/Grey_go-away-bird
gold wing warbler,The golden-winged warbler (Vermivora chrysoptera) is a New World warbler. It breeds in southeastern and south-central Canada and in the Appalachian Mountains in northeastern to north-central United States.,https://upload.wikimedia.org/wikipedia/commons/f/f9/8G7D2461.jpg,https://en.wikipedia.org/wiki/Golden-winged_warbler
golden bower bird,"Bowerbirds () make up the bird family Ptilonorhynchidae. They are renowned for their unique courtship behaviour, where males build a structure and decorate it with sticks and brightly coloured objects in an attempt to attract a mate.",https://upload.wikimedia.org/wikipedia/commons/7/75/20110707221304%21Chlamydera_nuchalis_bower_-_Mount_Carbine.jpg,https://en.wikipedia.org/wiki/Bowerbird
golden cheeked warbler,"The golden-cheeked warbler (Setophaga chrysoparia) is an endangered species of bird that breeds in Central Texas, from Palo Pinto County southwestward along the eastern and southern edge of the Edwards Plateau to Kinney County. The golden-cheeked warbler is the only bird species with a breeding range endemic to Texas.",https://upload.wikimedia.org/wikipedia/commons/4/4a/DendraecaChrysopariaKeulemans.jpg,https://en.wikipedia.org/wiki/Golden-cheeked_warbler
golden chlorophonia,The golden-browed chlorophonia (Chlorophonia callophrys) is a species of bird in the family Fringillidae. It is found in Costa Rica and Panama.,https://upload.wikimedia.org/wikipedia/commons/c/ce/ChlorophoniaCalophrysSmit.jpg,https://en.wikipedia.org/wiki/Golden-browed_chlorophonia
golden eagle,The golden eagle (Aquila chrysaetos) is a bird of prey living in the Northern Hemisphere. It is the most widely distributed species of eagle.,https://upload.wikimedia.org/wikipedia/commons/c/cd/Aquila_chrysaetos_3_%28Martin_Mecnarowski%29.jpg,https://en.wikipedia.org/wiki/Golden_eagle
golden parakeet,"The golden parakeet or golden conure, (Guaruba guarouba), is a medium-sized golden-yellow Neotropical parrot native to the Amazon Basin of interior northern Brazil. It is the only species placed in the genus Guaruba.",https://upload.wikimedia.org/wikipedia/commons/9/96/Golden_Conure_Guaruba_guarouba_1750px.jpg,https://en.wikipedia.org/wiki/Golden_parakeet
golden pheasant,"The golden pheasant (Chrysolophus pictus), also known as the Chinese pheasant, and rainbow pheasant, is a gamebird of the order Galliformes (gallinaceous birds) and the family Phasianidae (pheasants). The genus name is from Ancient Greek khrusolophos, ""with golden crest"", and pictus is Latin for ""painted"" from pingere, ""to paint"".",https://upload.wikimedia.org/wikipedia/commons/a/ad/Chrysolophus_pictus_-Melbourne_Zoo%2C_Australia-8a.jpg,https://en.wikipedia.org/wiki/Golden_pheasant
golden pipit,"The golden pipit (Tmetothylacus tenellus) is a distinctive pipit of dry country grassland, savanna and shrubland in eastern Africa. It is native to Ethiopia, Kenya, Somalia, South Sudan, Tanzania and Uganda, and has occurred as a vagrant to Oman, South Africa and Zimbabwe.The adult male, unlike most pipits, is very easy to identify.",https://upload.wikimedia.org/wikipedia/commons/6/66/Pipit_Golden_by_Mark_Tittley.jpg,https://en.wikipedia.org/wiki/Golden_pipit
